Year,Unnamed: 0,GEOID,TTI,PTI,BTI,Peak,w_geocode,Population,Jobs,Jobs_Capita,Severity,Variability
2020,1028,150030001101,1.124991655985408,1.4984175901229693,0.003088390657524,pm,150030001101.0,1727.0,55.0,31.4,1.3117046230541887,1.331936625619208
2020,1029,150030001102,1.1804152860828314,2.041715512948717,0.006149778446868,pm,150030001102.0,822.0,18.0,45.666666666666664,1.6110653995157742,1.7296586523579183
2020,1030,150030001103,1.124991655985408,1.4984175901229693,0.003088390657524,pm,150030001103.0,1137.0,84.0,13.535714285714286,1.3117046230541887,1.331936625619208
2020,1031,150030001104,1.1527034710341195,1.7700665515358431,0.004619084552196,pm,150030001104.0,335.0,108.0,3.1018518518518516,1.4613850112849813,1.5355783998358845
2020,1032,150030001141,1.1193301719067648,1.280420227350099,0.0031114409331612,pm,150030001141.0,626.0,19.0,32.94736842105263,1.199875199628432,1.1439164774491153
2020,1033,150030001142,1.1193301719067648,1.280420227350099,0.0031114409331612,pm,150030001142.0,922.0,44.0,20.954545454545453,1.199875199628432,1.1439164774491153
2020,1034,150030001202,1.124991655985408,1.4984175901229693,0.003088390657524,pm,150030001202.0,707.0,108.0,6.546296296296297,1.3117046230541887,1.331936625619208
2020,1035,150030001203,1.124991655985408,1.4984175901229693,0.003088390657524,pm,150030001203.0,856.0,24.0,35.666666666666664,1.3117046230541887,1.331936625619208
2020,1036,150030001212,1.149872728994798,1.6610678701494082,0.0046306096900146,pm,150030001212.0,717.0,1003.0,0.7148554336989033,1.4054702995721031,1.444566714441075
2020,1037,150030001221,1.1804152860828314,2.041715512948717,0.006149778446868,pm,150030001221.0,1207.0,36.0,33.52777777777778,1.6110653995157742,1.7296586523579183
2020,1038,150030001222,1.1804152860828314,2.041715512948717,0.006149778446868,pm,150030001222.0,1049.0,193.0,5.435233160621761,1.6110653995157742,1.7296586523579183
2020,1039,150030001223,1.1804152860828314,2.041715512948717,0.006149778446868,pm,150030001223.0,744.0,74.0,10.054054054054054,1.6110653995157742,1.7296586523579183
2020,1040,150030003022,1.18072494467392,1.6096686954168,0.3145422877685277,pm,150030003022.0,1421.0,441.0,3.2222222222222223,1.39519682004536,1.3632884633104292
2020,1041,150030004011,1.1667944755053747,1.5777774719316848,0.0606601092364145,pm,150030004011.0,563.0,492.0,1.1443089430894309,1.3722859737185298,1.352232552565267
2020,1042,150030004022,1.141874454971405,1.3404365940648288,0.0079321695781738,pm,150030004022.0,2327.0,122.0,19.07377049180328,1.241155524518117,1.1738913925510281
2020,1043,150030004023,1.141874454971405,1.3404365940648288,0.0079321695781738,pm,150030004023.0,564.0,66.0,8.545454545454545,1.241155524518117,1.1738913925510281
2020,1044,150030005001,1.2222561179106817,1.94183452183922,0.0957718169733167,pm,150030005001.0,742.0,182.0,4.076923076923077,1.582045319874951,1.5887296397080686
2020,1045,150030005002,1.2461024498886413,1.9128433556050468,0.0710038365109519,pm,150030005002.0,565.0,2182.0,0.2589367552703941,1.579472902746844,1.5350610664283577
2020,1046,150030005005,1.2507036921880057,1.759253280953709,0.4773127060321737,pm,150030005005.0,935.0,778.0,1.2017994858611825,1.5049784865708573,1.4066107679557869
2020,1047,150030007002,1.1601975384805172,1.6262884337196368,0.0667434798071098,pm,150030007002.0,673.0,169.0,3.9822485207100593,1.393242986100077,1.4017340838781194
2020,1048,150030008001,1.0904525196334132,1.3288975207632372,0.0542525855061219,pm,150030008001.0,1238.0,116.0,10.672413793103448,1.209675020198325,1.218666101308092
2020,1049,150030009012,1.256116234055507,1.9939816749194064,0.0940766048074209,pm,150030009012.0,1409.0,433.0,3.2540415704387993,1.6250489544874567,1.5874181233066473
2020,1050,150030009031,1.204325084699193,1.794084928756913,0.069163290606466,pm,150030009031.0,1133.0,44.0,25.75,1.4992050067280531,1.4897015361969526
2020,1051,150030013001,1.0785498099906057,1.1964192764955948,0.1481296057075855,pm,150030013001.0,894.0,199.0,4.492462311557789,1.1374845432431002,1.1092851395579177
2020,1052,150030013003,1.1398439342107043,1.377954094853047,0.1305355924302026,pm,150030013003.0,1179.0,721.0,1.6352288488210818,1.2588990145318757,1.2088971599495544
2020,1053,150030013004,1.0613417920388164,1.1644898379176147,0.0941763810110351,pm,150030013004.0,765.0,1798.0,0.42547274749721914,1.1129158149782157,1.097186454592213
2020,1054,150030019011,1.5238345320783866,2.0212630597136765,0.064732814632266,pm,150030019011.0,251.0,11696.0,0.02146032831737346,1.7725487958960315,1.3264321139624247
2020,1055,150030019051,1.4112639106094602,2.0277362211390098,0.0141273588940146,pm,150030019051.0,601.0,40.0,15.025,1.719500065874235,1.4368228407848418
2020,1056,150030019052,1.41126391060946,2.0277362211390098,0.0141273588940146,pm,150030019052.0,952.0,194.0,4.907216494845361,1.719500065874235,1.436822840784842
2020,1057,150030019061,1.4669435111266331,2.1503076703189783,0.07927681519382,pm,150030019061.0,508.0,259.0,1.9613899613899615,1.8086255907228057,1.4658421772952335
2020,1058,150030019073,1.41126391060946,2.0277362211390098,0.0141273588940146,pm,150030019073.0,521.0,39.0,13.35897435897436,1.719500065874235,1.436822840784842
2020,1059,150030020052,1.5783027121609798,2.395450568678915,0.2095757277934309,pm,150030020052.0,876.0,463.0,1.8920086393088553,1.9868766404199474,1.5177383592017737
2020,1060,150030021022,1.5304713164183128,2.3407159438474445,0.24373645839214,pm,150030021022.0,1273.0,738.0,1.7249322493224932,1.9355936301328787,1.529408567633471
2020,1061,150030022031,1.4250553388175493,2.1818150531435623,0.0293953166922038,pm,150030022031.0,2009.0,92.0,21.83695652173913,1.8034351959805557,1.5310388261510883
2020,1062,150030022041,1.4269271909866037,1.9782480156408584,0.0260991740688962,pm,150030022041.0,1344.0,42.0,32.0,1.702587603313731,1.3863692752768004
2020,1063,150030022051,1.4269271909866037,1.9782480156408584,0.0260991740688962,pm,150030022051.0,2118.0,688.0,3.078488372093023,1.702587603313731,1.3863692752768004
2020,1064,150030022061,1.4308930372119375,2.0867008157598006,0.0510803811769874,pm,150030022061.0,1274.0,11.0,115.81818181818181,1.7587969264858692,1.4583206162116
2020,1065,150030022062,1.4348588834372713,2.195153615878743,0.0760615882850785,pm,150030022062.0,964.0,4.0,241.0,1.815006249658007,1.5298742205366915
2020,1066,150030023011,1.2994000641651593,1.856857775457464,0.109705671401188,pm,150030023011.0,790.0,63.0,12.53968253968254,1.5781289198113115,1.4290116082535835
2020,1067,150030023013,1.4348588834372713,2.195153615878743,0.0760615882850785,pm,150030023013.0,1586.0,28.0,56.642857142857146,1.815006249658007,1.5298742205366915
2020,1068,150030023021,1.4007206082287125,2.2243084033184317,0.036765389176,pm,150030023021.0,1068.0,87.0,12.275862068965518,1.812514505773572,1.5879743542369886
2020,1069,150030023022,1.5140855094137882,2.4633435297918376,0.0932950305079537,pm,150030023022.0,703.0,308.0,2.2824675324675323,1.9887145196028129,1.626951393746299
2020,1070,150030024011,1.4231834866484947,2.385382090646266,0.0326914593155114,pm,150030024011.0,743.0,8.0,92.875,1.9042827886473803,1.6760889323299324
2020,1071,150030024012,1.4231834866484947,2.385382090646266,0.0326914593155114,pm,150030024012.0,1079.0,11.0,98.0909090909091,1.9042827886473803,1.6760889323299324
2020,1072,150030024031,1.3749499631307274,2.1969872537659327,0.0231432345282411,pm,150030024031.0,782.0,233.0,3.356223175965665,1.78596860844833,1.5978670589316912
2020,1073,150030024041,1.3749499631307274,2.1969872537659327,0.0231432345282411,pm,150030024041.0,610.0,136.0,4.485294117647059,1.78596860844833,1.5978670589316912
2020,1074,150030024042,1.3749499631307274,2.1969872537659327,0.0231432345282411,pm,150030024042.0,736.0,98.0,7.510204081632653,1.78596860844833,1.5978670589316912
2020,1075,150030025001,1.4474680623785663,2.1676302767968454,0.038488731699562,pm,150030025001.0,1895.0,731.0,2.5923392612859097,1.807549169587706,1.4975323692012004
2020,1076,150030025002,1.4677742853817326,2.3371404787872807,0.038319220939825,pm,150030025002.0,1201.0,212.0,5.665094339622642,1.9024573820845068,1.5923023737804802
2020,1077,150030025003,1.3463119910182428,2.0610401751499388,0.0253577322493249,pm,150030025003.0,369.0,194.0,1.902061855670103,1.703676083084091,1.530878569677696
2020,1078,150030026001,1.38001631276678,2.033846796935608,0.2239300866727888,pm,150030026001.0,852.0,2343.0,0.36363636363636365,1.706931554851194,1.4737846053848238
2020,1079,150030026002,1.347481010938423,2.0546119767269717,0.1251011895394561,pm,150030026002.0,1032.0,1115.0,0.9255605381165919,1.7010464938326972,1.5247799115893168
2020,1080,150030026003,1.4650685655520426,2.382442817670656,0.373517934179829,pm,150030026003.0,899.0,821.0,1.0950060901339829,1.9237556916113492,1.6261647227226828
2020,1081,150030026004,1.4405433969790116,2.17706223768302,0.0611435075308849,pm,150030026004.0,1320.0,710.0,1.8591549295774648,1.8088028173310158,1.5112784816122686
2020,1082,150030027011,1.6214256112722751,2.3768130957314497,0.0492501677524129,pm,150030027011.0,1391.0,993.0,1.4008056394763344,1.9991193535018623,1.4658785942491983
2020,1083,150030027012,1.3325290300528434,1.9442104016836093,0.1953479709546412,pm,150030027012.0,967.0,107.0,9.037383177570094,1.6383697158682264,1.4590379330096162
2020,1084,150030027013,1.4773794723028042,2.279428991756,0.1153168913483822,pm,150030027013.0,3314.0,61.0,54.32786885245902,1.878404232029402,1.5428866005583752
2020,1085,150030027021,1.5618795499669094,2.262519302889918,0.0499121840478693,pm,150030027021.0,1181.0,63.0,18.746031746031747,1.9121994264284137,1.4485875706214688
2020,1086,150030027022,1.241284720138617,1.6865968747006244,0.1274895158559537,pm,150030027022.0,867.0,942.0,0.9203821656050956,1.4639407974196206,1.3587510160539786
2020,1087,150030027023,1.0858227262895122,1.3041778596414784,0.0945669658634744,pm,150030027023.0,1695.0,179.0,9.46927374301676,1.1950002929654953,1.2010964847808374
2020,1088,150030027024,1.0711450325152283,1.2340629980340805,0.1691426399517902,pm,150030027024.0,1096.0,50.0,21.92,1.1526040152746544,1.1520970182126444
2020,1089,150030034082,1.2084769445378554,1.8569585155428936,0.0489212585668304,pm,150030034082.0,774.0,6.0,129.0,1.5327177300403745,1.5366106270674695
2020,1090,150030034092,1.2084769445378554,1.8569585155428936,0.0489212585668304,pm,150030034092.0,749.0,92.0,8.141304347826088,1.5327177300403745,1.5366106270674695
2020,1091,150030034101,1.1638370439002246,1.6155033995108,0.0658604985023401,pm,150030034101.0,1796.0,23.0,78.08695652173913,1.3896702217055124,1.3880838455673838
2020,1092,150030034131,1.287829434409239,1.7171059125456525,0.0169490268734147,pm,150030034131.0,1081.0,27.0,40.03703703703704,1.5024676734774456,1.3333333333333337
2020,1093,150030034132,1.233997319800668,2.5367142750069847,0.6487672545816722,pm,150030034132.0,1269.0,166.0,7.644578313253012,1.8853557974038262,2.055688642351954
2020,1094,150030034144,1.4253905304164414,2.113341469475898,0.2487128504936282,pm,150030034144.0,1050.0,606.0,1.7326732673267327,1.7693659999461695,1.4826403181298426
2020,1095,150030035011,1.3478247789795252,2.0913367226707207,0.0259434742547124,pm,150030035011.0,684.0,929.0,0.736275565123789,1.719580750825123,1.551638429035359
2020,1096,150030035012,1.3257773667599506,2.00569403499472,0.026483104053851,pm,150030035012.0,1630.0,953.0,1.7103882476390346,1.6657357008773355,1.512843773986283
2020,1097,150030035031,1.3252463635278933,2.049355774378785,0.0230632643310374,pm,150030035031.0,955.0,2100.0,0.45476190476190476,1.6873010689533392,1.5463960745557261
2020,1098,150030035041,1.4425816404986005,2.1717369496296195,0.2034496723430694,pm,150030035041.0,835.0,269.0,3.104089219330855,1.80715929506411,1.5054516768139379
2020,1099,150030035042,1.545620209628859,2.39621145830836,0.173103009065982,pm,150030035042.0,2118.0,1245.0,1.7012048192771085,1.9709158339686095,1.5503235810327225
2020,1100,150030036041,1.5727884322678845,2.385529173008625,0.1560529730817812,pm,150030036041.0,751.0,1973.0,0.3806386213887481,1.979158802638255,1.516751474048425
2020,1101,150030036062,1.331655816117954,1.981923631458342,0.0215525825607299,pm,150030036062.0,1249.0,113.0,11.053097345132743,1.656789723788148,1.4883152294081892
2020,1102,150030037012,1.5546357105212494,2.477341388805317,0.1646619966943054,pm,150030037012.0,700.0,2579.0,0.27142303218301667,2.015988549663283,1.593518900948632
2020,1103,150030037013,1.3557130093696454,1.9262162023730405,0.0138120198022979,pm,150030037013.0,684.0,399.0,1.7142857142857142,1.640964605871343,1.420814131796712
2020,1104,150030037021,1.6668625146886018,2.5,0.1468860164512338,pm,150030037021.0,424.0,219.0,1.9360730593607305,2.083431257344301,1.4998237574903066
2020,1105,150030037023,1.4921393629230288,2.136701291890405,0.0535313514715342,pm,150030037023.0,1009.0,1456.0,0.6929945054945055,1.814420327406717,1.4319716676495355
2020,1106,150030037031,1.331655816117954,1.981923631458342,0.0215525825607299,pm,150030037031.0,1018.0,1068.0,0.9531835205992509,1.656789723788148,1.4883152294081892
2020,1107,150030037032,1.3557130093696454,1.9262162023730405,0.0138120198022979,pm,150030037032.0,486.0,2477.0,0.19620508679854662,1.640964605871343,1.420814131796712
2020,1108,150030037033,1.261750490082601,1.6932141496779742,0.0145194829110842,pm,150030037033.0,772.0,788.0,0.9796954314720813,1.4774823198802878,1.3419564034146936
2020,1109,150030037035,1.4483668213208898,2.2623991151481344,0.2630260535674703,pm,150030037035.0,390.0,6904.0,0.05648899188876014,1.8553829682345122,1.5620346184710714
2020,1110,150030038012,1.3967351844783116,2.083207169681036,0.0208925332896003,pm,150030038012.0,1280.0,1968.0,0.6504065040650406,1.7399711770796737,1.4914832767380495
2020,1111,150030038014,1.333992178655159,2.08513997143795,0.0185573593746205,pm,150030038014.0,1320.0,751.0,1.7576564580559255,1.7095660750465544,1.563082606331356
2020,1112,150030038021,1.4028176239281216,2.086577425228825,0.0281121510472579,pm,150030038021.0,295.0,1540.0,0.19155844155844157,1.7446975245784735,1.4874188844206726
2020,1113,150030038022,1.7338016098287437,2.5869707061496885,0.1423505902389206,pm,150030038022.0,2396.0,1916.0,1.2505219206680585,2.1603861579892163,1.492080000090216
2020,1114,150030038025,1.4414397475581109,2.140589449887961,0.0350017441693508,pm,150030038025.0,879.0,1775.0,0.4952112676056338,1.791014598723036,1.4850356759720644
2020,1115,150030039001,1.5187392968788782,2.515361056489132,0.2462887703696521,pm,150030039001.0,268.0,9348.0,0.02866923406076166,2.017050176684005,1.656216482748807
2020,1116,150030040001,1.5394665450192315,2.5376929326319693,0.3244102827698767,pm,150030040001.0,860.0,23309.0,0.03689561971770561,2.0385797388256,1.6484235664895646
2020,1117,150030040002,1.4839638421344794,2.5097752083878437,0.4160167430880738,pm,150030040002.0,471.0,3872.0,0.12164256198347108,1.9968695252611615,1.6912643941363656
2020,1118,150030041011,1.382160321817134,2.8716617183161133,0.2058135641897781,pm,150030041011.0,597.0,35.0,17.057142857142857,2.1269110200666237,2.0776618117214674
2020,1119,150030041012,1.3222928862088372,2.410759234592003,0.1314200253451014,pm,150030041012.0,1020.0,71.0,14.366197183098592,1.8665260604004201,1.8231658505733335
2020,1120,150030041021,1.5379855687025132,2.440769488836255,0.2945379429357928,pm,150030041021.0,1090.0,26.0,41.92307692307692,1.989377528769384,1.5869911516109705
2020,1121,150030041022,1.4246964155083608,2.923722880514967,0.078896930162457,pm,150030041022.0,758.0,801.0,0.9463171036204744,2.1742096480116637,2.052172553176336
2020,1122,150030041023,1.5468272061020585,2.6089457413987,0.1259773551482117,pm,150030041023.0,611.0,14637.0,0.04174352667896427,2.0778864737503793,1.6866432986869535
2020,1123,150030042011,1.4411449016100175,2.4500894454382824,0.1753194594231329,pm,150030042011.0,729.0,74.0,9.85135135135135,1.94561717352415,1.7000993048659387
2020,1124,150030042012,1.7171727949407678,2.610566927424802,0.377919001368001,pm,150030042012.0,754.0,686.0,1.099125364431487,2.1638698611827847,1.5202703741383528
2020,1125,150030042021,1.496795326121238,2.6405301459063173,0.1698832977848031,pm,150030042021.0,867.0,498.0,1.7409638554216869,2.0686627360137777,1.7641223885625887
2020,1126,150030042022,1.6700552538211826,2.8438019946554465,0.3037843907258544,pm,150030042022.0,859.0,391.0,2.1969309462915603,2.2569286242383146,1.7028191062233802
2020,1127,150030043021,1.108367626886145,1.357338820301783,0.0465479705178938,pm,150030043021.0,1579.0,107.0,14.757009345794392,1.2328532235939642,1.2246287128712874
2020,1128,150030043022,1.2181689497916688,1.7384382844863848,0.2440660422827955,pm,150030043022.0,656.0,345.0,1.901449275362319,1.478303617139027,1.4270912789097872
2020,1129,150030045001,1.117490927000096,1.3326124886754973,0.0558221996966351,pm,150030045001.0,981.0,344.0,2.8517441860465116,1.2250517078377965,1.192504078984243
2020,1130,150030045002,1.154734783375356,1.460682410549611,0.0027381506868573,pm,150030045002.0,1483.0,43.0,34.48837209302326,1.3077085969624835,1.264950559712034
2020,1131,150030045003,1.1040952826938095,1.2947177095416678,0.0473853464410169,pm,150030045003.0,2054.0,122.0,16.83606557377049,1.1994064961177386,1.1726503408136761
2020,1132,150030045004,1.089990917110413,1.2668877179764764,0.0402597868132519,pm,150030045004.0,810.0,132.0,6.136363636363637,1.1784393175434447,1.162291995363613
2020,1133,150030046002,1.129921513717967,1.3526058553053275,0.0376533417566245,pm,150030046002.0,1032.0,222.0,4.648648648648648,1.2412636845116474,1.1970794775423166
2020,1134,150030048012,1.3800479381198587,1.9369118002629848,0.0380764271721103,pm,150030048012.0,978.0,670.0,1.4597014925373135,1.6584798691914218,1.4035105207300138
2020,1135,150030051001,1.4314293559630789,2.3679315779604058,0.1352007802623678,pm,150030051001.0,1701.0,78.0,21.807692307692307,1.8996804669617422,1.6542427106835738
2020,1136,150030051002,1.4054924009282803,2.726657019113577,0.3132745049644461,pm,150030051002.0,1172.0,351.0,3.339031339031339,2.0660747100209287,1.9400012531641664
2020,1137,150030052001,1.4408653209071056,2.4262149442177963,0.13963250914449,pm,150030052001.0,691.0,876.0,0.7888127853881278,1.933540132562451,1.6838596286642236
2020,1138,150030052002,1.5450638206991851,2.480468813021005,0.0411439407110229,pm,150030052002.0,1550.0,464.0,3.3405172413793105,2.012766316860095,1.6054151160555443
2020,1139,150030053001,1.565392346044238,2.3426771273278524,0.1460443424922922,pm,150030053001.0,2974.0,551.0,5.397459165154265,1.954034736686045,1.4965431083445762
2020,1140,150030053002,1.233486004987085,2.841621082558955,0.2067038632559215,pm,150030053002.0,975.0,414.0,2.3550724637681157,2.0375535437730203,2.3037319199975097
2020,1141,150030054001,1.4991825309638551,2.526969294268787,0.0307374989523983,pm,150030054001.0,1745.0,10.0,174.5,2.013075912616321,1.6855647941976395
2020,1142,150030055001,1.434761692672288,2.9661059100974185,0.2604161049003972,pm,150030055001.0,2057.0,365.0,5.635616438356164,2.200433801384853,2.0673160743321457
2020,1143,150030056012,1.2602771869273046,2.8073944814305136,0.1340615197066026,pm,150030056012.0,864.0,23.0,37.56521739130435,2.033835834178909,2.2276008092118627
2020,1144,150030056021,1.311127044352765,3.260454243131309,0.2859425780426688,pm,150030056021.0,1307.0,385.0,3.394805194805195,2.285790643742037,2.4867569143467905
2020,1145,150030056022,1.321629604384435,4.248028029171772,0.1000179081288754,pm,150030056022.0,820.0,79.0,10.379746835443038,2.784828816778104,3.214234922613089
2020,1146,150030056023,1.3762075717569733,3.086702445399113,0.2399776381199463,pm,150030056023.0,2174.0,421.0,5.163895486935867,2.231455008578043,2.2429047105578626
2020,1147,150030057001,1.415587121369177,2.155567099585666,0.1970666535927752,pm,150030057001.0,1930.0,13889.0,0.13895888832889336,1.7855771104774214,1.5227371505759173
2020,1148,150030057002,1.6836297969564653,2.860645415250525,0.2126906358078806,pm,150030057002.0,858.0,2778.0,0.30885529157667385,2.2721376061034952,1.6990940766323908
2020,1149,150030058001,1.557078911688599,2.4448053194538795,0.0428758058592541,pm,150030058001.0,963.0,84.0,11.464285714285714,2.000942115571239,1.5701229405275108
2020,1150,150030058002,1.4700107628324706,2.282734640676904,0.1493709626289436,pm,150030058002.0,2281.0,1545.0,1.4763754045307442,1.8763727017546872,1.5528693383703174
2020,1151,150030059001,1.7117871286846351,2.8829563282696324,0.2839150897307627,pm,150030059001.0,1716.0,9983.0,0.17189221676850647,2.297371728477134,1.6841792299752496
2020,1152,150030059002,2.2362069187239086,4.24501385136963,0.0976577370041687,pm,150030059002.0,1733.0,1156.0,1.4991349480968859,3.2406103850467693,1.898309953263201
2020,1153,150030060003,1.094972067039106,4.322625698324022,0.3018593364751412,pm,150030060003.0,1487.0,5214.0,0.2851937092443422,2.708798882681564,3.947704081632653
2020,1154,150030061001,1.3811116839216266,2.9414000702799306,0.1633872472984151,pm,150030061001.0,1804.0,307.0,5.8762214983713354,2.1612558771007784,2.129733680862007
2020,1155,150030061002,1.2528562835746884,2.51765985167198,0.1126263424349849,pm,150030061002.0,2009.0,239.0,8.405857740585773,1.8852580676233344,2.009536037516223
2020,1156,150030062031,1.0773427568765817,2.838081447580544,0.1725768592663055,pm,150030062031.0,2923.0,539.0,5.4230055658627085,1.9577121022285628,2.6343347365221756
2020,1157,150030063011,1.2894618859195532,2.053557046249672,0.2068631784491414,pm,150030063011.0,1219.0,152.0,8.019736842105264,1.6715094660846126,1.592569015551181
2020,1158,150030063021,1.176062694594648,1.4701401193677262,0.0381354335237766,pm,150030063021.0,1285.0,8.0,160.625,1.323101406981187,1.2500525066603168
2020,1159,150030063022,1.268234342837281,1.88178393798811,0.1331704587696324,pm,150030063022.0,1966.0,132.0,14.893939393939394,1.5750091404126956,1.4837825111865384
2020,1160,150030064011,1.3890143558702803,2.163654369866585,0.0392835250368648,pm,150030064011.0,2191.0,46.0,47.630434782608695,1.7763343628684327,1.5576904304282426
2020,1161,150030064024,1.2827509988948398,1.7508798775822465,0.0148846372318477,pm,150030064024.0,1752.0,136.0,12.882352941176471,1.516815438238543,1.3649413480018533
2020,1162,150030065001,1.1106692426858606,1.2705329090879005,0.0158802028277347,pm,150030065001.0,3210.0,147.0,21.836734693877553,1.1906010758868806,1.1439345398774632
2020,1163,150030067031,1.060661905600233,2.271875077865221,0.1123688873913317,pm,150030067031.0,1695.0,1865.0,0.9088471849865952,1.666268491732727,2.14194086340789
2020,1164,150030067041,1.067727418255205,2.3915189280065925,0.1411556971340496,pm,150030067041.0,1919.0,40.0,47.975,1.7296231731308986,2.2398215940868336
2020,1165,150030067042,1.0575647294783272,1.7067082224265495,0.0587021103107193,pm,150030067042.0,270.0,111.0,2.4324324324324325,1.3821364759524384,1.6138097034196952
2020,1166,150030067043,1.064362001124227,2.854609331084878,0.0802307288107048,pm,150030067043.0,1280.0,13.0,98.46153846153847,1.9594856661045525,2.681991021917084
2020,1167,150030067044,1.0701533425300485,1.1619196560077856,0.003613323497964,pm,150030067044.0,1027.0,21.0,48.904761904761905,1.1160364992689171,1.0857506208042895
2020,1168,150030067045,1.2293568010149851,2.28021845932647,0.140765342901196,pm,150030067045.0,2190.0,58.0,37.758620689655174,1.7547876301707275,1.8548060721215105
2020,1169,150030068111,1.0594563379149702,1.9956365633317013,0.0564326741322906,pm,150030068111.0,1948.0,2512.0,0.7754777070063694,1.5275464506233356,1.8836421020040819
2020,1170,150030068121,1.2748044438045818,2.2556183167253443,0.1128298960316374,pm,150030068121.0,1205.0,132.0,9.128787878787879,1.765211380264963,1.769383788774362
2020,1171,150030069001,1.5498532440621706,2.735237535787713,0.2725482417000247,pm,150030069001.0,792.0,3.0,264.0,2.142545389924942,1.7648364748514163
2020,1172,150030069003,1.870865983854068,4.008561271659534,0.3229372166263419,pm,150030069003.0,1500.0,115.0,13.043478260869565,2.939713627756801,2.142623419450771
2020,1173,150030070011,1.1954487224888686,2.2629000827688763,0.0405267250698975,pm,150030070011.0,1159.0,821.0,1.4116930572472595,1.7291744026288725,1.892929441638972
2020,1174,150030070012,1.372365291814439,1.9815445070058173,0.0532461471621011,pm,150030070012.0,709.0,2.0,354.5,1.676954899410128,1.4438899896586332
2020,1175,150030070021,1.5837866788288937,3.3854712772137563,0.8191840672234584,pm,150030070021.0,1005.0,22.0,45.68181818181818,2.484628978021325,2.1375803461846834
2020,1176,150030070022,1.4377380312553696,2.883698787905272,0.1710463568715172,pm,150030070022.0,1703.0,60.0,28.383333333333333,2.160718409580321,2.005719209769636
2020,1177,150030074001,1.4548921026724415,2.6349435932182064,0.2778474935939456,pm,150030074001.0,3314.0,2621.0,1.2644028996566197,2.044917847945324,1.8110920998046307
2020,1178,150030075041,1.2044868326260174,1.855302561134793,0.1066699856459408,pm,150030075041.0,1499.0,66.0,22.71212121212121,1.5298946968804052,1.5403261462724918
2020,1179,150030075042,1.4538967716765123,2.463745061796656,0.0568129415837539,pm,150030075042.0,1794.0,12.0,149.5,1.9588209167365842,1.6945804611393909
2020,1180,150030075071,1.105742210848636,1.798756920690276,0.5193381032611981,pm,150030075071.0,1371.0,52.0,26.365384615384617,1.452249565769456,1.6267416609787957
2020,1181,150030075072,1.0815823286670014,2.1700832106643184,0.0904599078691697,pm,150030075072.0,591.0,2153.0,0.2745006967022759,1.62583276966566,2.0063966959767567
2020,1182,150030075074,1.0854196520559982,2.1551067342350407,0.3227294760470002,pm,150030075074.0,2182.0,2947.0,0.7404139803189684,1.6202631931455196,1.985505541707159
2020,1183,150030075081,1.0537815126050418,1.1288515406162465,0.0632409826675768,pm,150030075081.0,1552.0,8.0,194.0,1.0913165266106442,1.0712387028176504
2020,1184,150030075084,1.0887696036700345,3.264303181292184,0.3126478500767333,pm,150030075084.0,2257.0,449.0,5.026726057906459,2.1765363924811094,2.998157893358559
2020,1185,150030075085,1.0812256568769678,2.439267885580288,0.2324995491735157,pm,150030075085.0,1103.0,16.0,68.9375,1.7602467712286278,2.2560210905704126
2020,1186,150030077012,1.1923812804742235,1.8906244867167183,0.0870418095357968,pm,150030077012.0,1562.0,1093.0,1.4290942360475756,1.541502883595471,1.5855871923490745
2020,1187,150030077013,1.247944033045194,1.7661835643271593,0.0328292982855801,pm,150030077013.0,1064.0,77.0,13.818181818181818,1.5070637986861768,1.4152746578044637
2020,1188,150030077021,1.3133317446120734,2.229102004715861,0.0173419504897492,pm,150030077021.0,1160.0,19.0,61.05263157894737,1.7712168746639674,1.697287843578535
2020,1189,150030078074,1.5808976201884686,3.339562370228398,0.026669560535285,pm,150030078074.0,1027.0,12.0,85.58333333333333,2.4602299952084334,2.112446958981612
2020,1190,150030078075,1.5808976201884686,3.339562370228398,0.026669560535285,pm,150030078075.0,1665.0,49.0,33.97959183673469,2.4602299952084334,2.112446958981612
2020,1191,150030078081,1.3276863385875948,2.101020177022588,0.0197394583754817,pm,150030078081.0,1648.0,2108.0,0.7817836812144212,1.7143532578050913,1.582467271040593
2020,1192,150030078082,1.328237320895118,2.207585935005297,0.1572670319101685,pm,150030078082.0,1262.0,39.0,32.35897435897436,1.7679116279502076,1.6620417904818197
2020,1193,150030078083,1.281619545817339,1.9915558224918624,0.0154718289752953,pm,150030078083.0,599.0,4845.0,0.12363261093911249,1.6365876841546005,1.5539368363969273
2020,1194,150030078122,1.4496087560799726,1.9869472243616024,0.045052761624019,pm,150030078122.0,1373.0,14.0,98.07142857142857,1.7182779902207876,1.370678271656346
2020,1195,150030080011,1.5750017053231338,2.475283538177621,0.0187831351500479,pm,150030080011.0,1836.0,893.0,2.0559910414333706,2.025142621750377,1.5716068940190648
2020,1196,150030080012,1.4957912409566274,2.246009618698365,0.0256644210398253,pm,150030080012.0,730.0,365.0,2.0,1.870900429827496,1.5015528619233913
2020,1197,150030080021,1.4189635185076577,2.0237306055818114,0.0371600741353723,pm,150030080021.0,1861.0,3215.0,0.5788491446345256,1.7213470620447344,1.4262034077593446
2020,1198,150030080091,1.0644539435085072,1.1785265275333168,0.0098778520453718,pm,150030080091.0,898.0,622.0,1.4437299035369775,1.121490235520912,1.107165354330709
